voter_uid,reviewer_uid,mid,vote
3,1748,1393,1
5,1749,100,1
4,1749,3781,0
7811,1749,4063,1
2,1749,6500,0
1,1749,1687,1
13408,1749,14996,1
2,1749,19455,1
13329,1750,10035,1
1125,1750,10246,1
1,1751,17731,1
1,1751,10848,1
9747,1751,11823,0
1,1751,19772,1
9403,1752,702,0
1,1752,15372,0
3,1753,9287,1
9633,1753,17959,1
2450,1753,8843,0
5,1753,9119,0
1,1754,10809,0
3758,1754,2281,0
5,1754,2443,0
4,1754,16055,1
204,1754,18381,0
3,1754,12846,0
3,1755,479,1
9448,1755,5936,1
11858,1755,818,1
11510,1755,3191,1
13572,1755,8938,1
9062,1755,12107,1
1,1755,18492,1
9299,1755,9740,1
5,1756,9759,1
5965,1756,7528,1
4,1756,6005,1
5,1756,18352,1
456,1756,19123,0
4,1756,767,0
4,1757,14673,1
4,1758,3923,0
5,1758,5197,0
12614,1758,15354,0
5093,1759,6054,1
11373,1759,6577,0
1,1759,5564,1
1,1759,494,1
1,1759,11886,1
3,1760,18031,0
5889,1760,3299,0
1650,1760,2742,1
12229,1761,19606,0
506,1761,8100,0
1,1761,3398,0
6528,1761,5376,1
12985,1761,17381,0
2,1762,4177,0
8422,1762,7444,1
13395,1762,16104,1
2,1762,11186,0
12105,1762,5712,1
5,1762,3825,1
5,1762,4384,0
9162,1763,8382,1
4,1763,6529,0
12617,1763,3723,0
5,1763,8514,1
2,1763,2343,1
10385,1763,917,1
1,1763,10137,0
2,1763,18415,1
9806,1763,5089,1
5,1765,4854,0
6717,1765,12380,1
1341,1766,9114,0
1,1766,12957,0
6239,1766,18060,1
9909,1766,17647,1
10449,1767,16732,1
5,1767,19172,1
13559,1767,15077,1
2,1767,16411,0
4748,1767,5744,1
1248,1767,4758,0
10173,1768,56,1
3,1768,4646,0
5,1768,6656,0
5,1768,14692,1
9100,1769,11976,1
11058,1769,14529,0
4,1769,10086,1
4843,1769,6585,1
3,1769,17908,1
5053,1769,10941,0
4638,1770,17552,1
13271,1770,15458,0
12156,1770,4616,1
5,1770,13005,1
1,1770,8628,0
12067,1770,17577,1
8839,1770,4408,1
3,1770,6334,0
5581,1771,4473,0
3841,1771,17190,1
5,1771,12061,0
2915,1772,10795,0
10229,1773,13560,0
4,1773,12676,1
11237,1773,15705,1
1,1774,10899,0
10211,1774,13715,0
4707,1774,12974,0
8412,1774,9164,1
6160,1774,12747,1
5963,1775,7548,1
3,1775,8777,0
3,1775,5723,1
3,1775,18607,1
818,1775,17480,1
7504,1775,14527,1
1,1775,15373,0
5671,1776,4393,0
8977,1776,4818,1
1,1776,5458,1
8385,1776,11235,0
3,1776,19635,0
7383,1777,6409,1
9734,1777,15181,0
2190,1777,16747,0
2,1777,7866,0
4,1777,19856,0
1,1777,3581,1
8641,1777,13056,1
4,1778,11520,0
10863,1778,12778,1
12121,1779,3857,0
12775,1779,10959,0
4,1779,3413,0
1882,1779,9787,0
1451,1780,16059,1
2801,1780,17838,1
4,1781,15889,1
1,1781,5598,1
1,1781,1917,1
5,1781,8296,0
7354,1782,17743,1
3302,1782,13400,0
2842,1782,16302,0
10494,1782,3250,1
2,1782,3675,0
11332,1782,7804,1
13537,1783,15928,0
4,1783,1361,0
5,1783,11922,1
4,1783,11847,1
1,1783,1668,0
8356,1783,10361,1
108,1783,16106,1
3,1783,5939,1
2422,1784,8193,1
3712,1784,12770,1
3752,1784,17632,1
2598,1784,7178,1
4,1784,19634,1
2,1784,5057,0
3,1785,17497,0
2858,1786,14422,1
6776,1786,9936,1
1,1786,16435,1
13734,1787,3861,1
5,1787,3018,0
4745,1787,6160,0
196,1787,1833,1
2882,1787,15512,1
1,1788,12302,0
485,1788,7593,0
5,1788,4111,0
10613,1789,13974,0
9892,1789,15229,0
2874,1789,9833,0
13204,1789,206,1
154,1789,12692,1
2,1790,10791,1
5,1790,10180,1
1,1790,2773,0
5360,1790,11010,1
6961,1790,15276,0
5,1790,9773,1
1510,1790,19821,1
2,1791,15857,1
1,1791,9403,1
9352,1791,3688,1
2,1791,619,1
5,1791,3889,1
2,1791,693,1
2,1791,7002,1
1,1791,14423,1
3702,1791,6430,0
4721,1793,16173,1
1,1793,7142,0
1,1794,3772,1
5,1794,3419,0
3,1794,10109,1
5,1794,10139,1
8724,1795,14011,1
6028,1795,12545,0
4,1795,4326,0
7134,1795,18637,0
12778,1795,335,0
4,1795,14665,1
3,1796,12244,1
3,1796,7477,0
5,1796,9120,1
4,1796,6270,0
11366,1797,12152,1
4,1797,593,1
3,1797,368,1
5009,1797,16097,1
13636,1797,16631,1
12618,1797,18171,0
4,1798,19302,0
12278,1798,17885,1
5,1798,2155,1
6883,1798,17170,0
933,1798,9312,1
3,1798,3551,0
2,1798,18278,1
2,1798,13849,0
6526,1799,8792,0
3,1799,1071,1
4,1799,8465,0
3350,1800,9196,1
9274,1801,19819,0
5,1801,3765,0
4,1801,7683,0
1,1802,15798,1
7717,1802,12101,0
4,1802,8807,1
2128,1802,5421,0
1,1802,17906,0
1,1803,4119,0
1381,1803,15149,1
4,1803,15514,1
2,1803,7658,1
2,1803,11733,0
1,1803,323,0
8293,1803,1072,1
3,1804,8413,1
8733,1804,2188,0
2593,1804,3008,0
4,1804,7338,0
2,1804,2889,0
4,1805,1426,0
5,1805,12318,1
5,1805,10386,1
1574,1805,6113,0
2,1805,11246,1
7823,1805,17196,1
2014,1805,4006,1
2,1806,18509,0
13317,1806,6625,0
435,1807,10432,1
13270,1807,12698,1
4,1807,4336,0
2,1807,13053,0
1447,1808,11671,1
5,1808,1474,0
6148,1809,1169,0
11915,1809,10700,0
1692,1809,4303,0
7340,1809,10770,1
3470,1810,10696,0
5,1810,9932,1
9852,1810,15396,1
1,1810,14718,0
9673,1810,9836,1
11862,1810,18650,0
4590,1811,1898,0
1,1811,1673,0
1,1811,7437,1
4429,1811,19552,0
13113,1811,5821,0
11988,1811,11142,0
3,1811,12120,0
4070,1811,15599,0
5,1812,19396,1
4,1812,12043,0
5,1812,4189,1
4,1812,16022,1
3,1812,17450,1
10699,1812,15506,1
5,1813,10514,0
10477,1814,18876,1
2,1814,13038,1
3,1814,19773,1
5,1815,14567,0
5067,1815,14450,0
5,1815,17101,0
12378,1815,9991,0
12335,1815,15684,0
4,1816,18885,0
2,1816,6509,1
590,1816,10681,1
3,1817,7307,1
2348,1817,13331,1
10301,1817,18325,0
2,1817,13612,0
2,1817,18912,0
10105,1818,6395,1
8139,1818,5860,0
4,1818,17632,1
1123,1818,18103,1
5,1818,17263,0
480,1818,8129,1
3,1818,6140,0
5,1819,19298,1
7972,1819,11141,1
4,1819,870,0
5,1819,17023,0
5,1819,16406,1
5,1819,13657,1
1815,1819,7208,1
8126,1819,7730,0
5343,1819,16941,1
5,1821,10893,1
4591,1821,5449,0
678,1822,12642,1
9438,1822,14355,0
3,1822,16016,1
4877,1822,14930,0
13324,1823,192,0
6767,1823,14974,1
3988,1823,19294,0
2,1823,14540,1
3,1823,6926,1
5,1823,3012,0
13067,1824,15439,1
9543,1824,13330,1
8376,1824,14494,1
455,1824,782,0
5,1825,16220,0
11418,1825,18017,1
6814,1825,15074,1
123,1825,9773,0
10752,1825,9360,1
10983,1825,9627,1
3313,1826,457,0
3364,1826,16722,0
2,1826,13059,1
9629,1826,2877,0
5,1826,13674,0
12878,1826,5238,0
5,1826,467,0
2,1826,15460,0
1477,1827,15546,1
1872,1827,17498,0
2,1827,9809,0
109,1828,10832,1
513,1829,14713,1
4381,1829,11830,0
2064,1829,826,1
4,1830,17752,0
1,1830,2386,1
2579,1830,4688,0
12594,1830,6284,1
3,1830,9825,0
1,1831,14730,1
3,1831,614,1
1054,1831,16141,1
1521,1831,12375,0
2,1831,10940,1
4,1831,10861,1
4674,1831,19328,0
5,1832,16569,1
13779,1832,3362,0
4,1832,6838,0
870,1832,11621,1
5,1832,12554,1
5846,1833,9107,1
2,1833,13387,0
10896,1833,1931,0
5,1833,2158,0
2,1833,15575,0
5,1833,11544,0
4,1833,2202,0
2252,1834,7333,1
3,1834,4067,1
5647,1835,17479,1
11566,1835,3792,0
7966,1835,14815,1
2164,1835,16874,1
5,1836,2562,0
2,1836,7579,1
8925,1837,15324,0
12005,1837,2285,0
11011,1837,6530,0
6537,1837,8782,1
11327,1838,9276,0
3,1838,18202,0
9381,1838,3046,0
2440,1838,10713,1
3,1838,6621,1
3693,1838,3780,1
1480,1839,3929,1
4,1839,10423,0
2,1839,1870,1
3,1839,5602,0
6888,1839,4388,1
11973,1839,9037,0
5,1839,3057,0
11589,1839,3478,0
3,1840,19791,0
1,1840,7748,1
5670,1840,3056,1
8312,1840,12266,1
8371,1840,13144,1
5,1840,6838,0
523,1841,7745,1
8009,1842,17510,1
7226,1842,2416,1
4,1842,18278,1
3,1843,19465,0
2119,1843,8760,1
8224,1843,10530,1
5504,1843,9340,1
6740,1843,15646,1
3,1844,1578,1
3,1844,12973,1
4365,1844,6273,1
5,1845,19400,1
1,1845,1240,1
5,1845,12953,1
4,1845,18947,1
1,1845,6303,1
5,1846,2433,1
2124,1846,16620,0
342,1846,19516,1
3,1846,12880,1
1,1846,12198,1
2,1846,12829,0
2,1846,933,1
11955,1847,6772,1
6882,1847,9254,0
10782,1847,11567,0
1,1847,12227,0
2089,1847,7336,1
2,1847,8758,0
9509,1847,12582,1
2,1847,5447,0
2,1847,14915,1
7707,1849,15429,1
10767,1849,8639,0
1,1850,11840,0
3,1850,2105,1
7152,1850,18531,1
4,1850,15469,1
4732,1851,4937,1
10592,1851,724,0
3,1851,6852,1
5,1851,9448,0
3,1851,12448,0
4,1851,19348,1
5,1852,1937,1
1,1852,8903,1
4,1852,12003,0
4,1852,15058,1
5,1853,3185,0
5,1853,15768,1
12335,1853,3506,1
10573,1853,3402,1
2,1853,19290,0
5,1853,9432,1
3,1854,12129,1
3,1854,5742,0
10978,1854,17964,1
2,1854,10345,0
5493,1854,2552,0
4689,1854,16652,0
2,1854,12319,0
1,1854,11224,1
4,1855,1982,1
2568,1855,7994,0
9776,1855,18569,1
3,1856,10187,1
2,1857,8277,0
2581,1857,3302,1
8040,1857,9677,0
2158,1858,19016,1
4509,1858,17745,0
6268,1858,17691,1
9045,1858,17203,1
1,1858,4672,1
5,1859,2803,1
2,1859,6564,0
3,1859,1298,1
13465,1859,11142,0
6678,1859,7593,0
6772,1859,5779,1
2,1859,14201,1
3,1860,243,1
1305,1860,11733,0
1,1860,6405,1
1,1860,14568,1
7734,1860,8616,1
2,1861,13539,0
9187,1861,12199,0
3,1861,14204,1
5,1861,9811,0
10225,1861,17865,1
5204,1861,16993,0
2,1861,8243,0
4,1862,1862,1
5,1862,10851,0
4203,1863,7294,0
1,1863,13527,0
1,1863,483,1
2,1863,13900,0
4,1864,4384,1
9471,1864,2692,1
7095,1865,2455,1
3,1865,2341,1
2,1865,3915,1
4578,1865,7108,1
2,1866,4286,1
13558,1866,436,0
4072,1866,1126,0
4,1866,11703,0
13143,1866,13810,0
1,1866,18841,1
5342,1867,11342,1
2,1867,8367,0
4,1867,19739,0
9867,1867,16071,0
3,1867,13937,1
1,1867,7458,0
1,1867,13482,0
4,1867,826,1
13655,1868,17347,0
5828,1868,15521,0
12303,1868,16097,0
2,1868,10244,1
2,1868,17650,0
7736,1868,6337,1
11523,1869,12444,1
989,1870,19230,1
6661,1870,12182,0
5,1870,2104,1
11046,1871,6998,1
4800,1871,10600,1
3090,1871,14465,0
12990,1871,1068,0
12259,1871,10149,1
9984,1872,14538,1
6928,1872,14823,0
1009,1872,6876,1
5,1873,5658,0
2,1873,11448,1
6600,1873,18021,0
5,1873,12563,1
5,1873,16200,1
2,1874,9217,0
3,1874,1384,0
8069,1874,8229,1
3,1874,6937,1
7841,1874,4243,0
3,1874,11520,1
2,1874,314,0
5,1875,2395,0
6637,1875,17949,1
2,1875,11352,0
11896,1875,5058,1
8475,1875,6724,1
5136,1875,11023,0
1,1875,3765,0
6736,1875,15629,1
3,1875,11276,0
3,1877,13608,1
1,1877,13718,0
3,1878,11957,0
4,1878,9264,0
1,1878,19882,0
5,1878,11370,1
2,1879,12450,1
12388,1879,4579,1
3,1879,1945,0
6050,1879,5839,1
3,1879,2416,1
1,1879,2381,0
8710,1880,19457,1
3,1880,7790,0
4,1880,3886,1
3511,1880,19638,0
1,1881,9877,1
3,1881,8732,1
5,1881,11388,1
4,1881,18940,0
2835,1881,2466,0
9863,1881,18366,0
4,1882,10541,1
7025,1882,1215,0
13589,1882,13885,1
4,1882,12143,1
4,1882,17879,1
12329,1882,14870,1
5,1882,5241,1
345,1882,15145,1
3,1883,13943,1
7775,1883,1549,1
12071,1883,15424,0
9433,1884,12635,0
1,1885,4403,0
12784,1885,15818,1
1,1885,17620,1
3481,1886,7594,0
4193,1886,16318,1
4,1886,11855,0
11185,1886,19010,1
3065,1886,15984,0
7353,1887,13911,1
11327,1887,19805,0
2,1887,11580,1
3981,1887,17777,1
11784,1887,790,0
1,1887,3519,0
1,1887,1375,1
2,1888,15582,0
11392,1888,8900,1
4615,1888,12630,0
1,1888,15638,0
4,1888,18748,1
9894,1889,15073,0
5344,1889,15507,0
2,1889,12512,1
5,1889,7380,1
4507,1889,15039,1
2,1889,7748,0
2,1889,8396,0
12221,1890,5032,1
2,1890,18791,1
4,1891,6052,0
13184,1891,13578,0
11170,1891,8260,1
5,1891,396,1
1,1892,2541,0
2,1892,15010,0
7511,1893,3365,0
3,1893,18960,1
2,1893,1468,1
7348,1893,17391,0
11696,1894,9626,1
3,1894,19878,1
4821,1894,9200,1
7024,1894,19010,1
4,1894,10998,0
10193,1894,3734,1
4,1895,12733,0
2,1895,19414,0
5,1895,14603,1
2,1895,17544,0
9616,1895,4080,1
4129,1895,14235,0
11343,1895,10549,0
2,1895,18472,1
2,1896,7753,0
2,1896,471,1
4140,1896,4988,1
4,1896,12333,0
5,1896,16756,1
12018,1896,9467,1
6633,1897,9445,0
5,1898,12381,0
3,1898,3442,1
3268,1898,1098,0
7538,1899,489,0
3,1899,9823,0
2925,1899,18027,0
3,1899,8060,1
13812,1899,1240,1
3,1900,8585,1
2,1900,9395,1
9085,1900,14468,0
2,1901,8331,0
3,1901,8951,0
5513,1901,5506,0
1,1901,10367,1
13874,1901,7038,1
11241,1902,18979,0
6123,1902,875,1
2188,1902,3390,1
2,1902,10709,0
13708,1902,807,1
8200,1902,10655,1
11919,1902,5405,1
8552,1903,15493,0
4442,1903,4826,1
13345,1903,6930,1
975,1903,6301,0
3,1903,15689,0
4721,1903,14854,0
4,1903,6824,1
1,1903,18502,1
12912,1903,11775,1
5187,1905,738,1
1,1905,11027,0
3152,1906,8786,0
7528,1906,945,1
2946,1906,10480,0
5,1906,19418,0
5,1907,2124,0
10779,1907,10671,1
8149,1907,2941,0
3,1907,13906,1
4,1907,9322,1
7646,1907,819,0
12848,1908,18290,1
4498,1908,7232,1
4,1908,9974,0
9556,1908,19015,0
1,1909,6723,1
2,1909,12923,0
2,1909,10484,0
2303,1909,3331,1
2,1909,9916,0
5554,1909,10442,0
9609,1910,17431,1
13331,1910,4547,0
8804,1910,15983,0
11369,1910,4723,1
3,1910,13124,1
12057,1910,7184,0
1,1910,17021,1
6119,1910,15874,0
9842,1911,6555,1
4699,1911,15665,1
394,1911,14425,1
10518,1912,11700,1
1418,1913,5968,0
2783,1913,3608,1
3497,1913,19229,1
3,1914,1476,0
4,1914,18821,1
5,1914,3810,1
1,1914,308,0
4814,1914,4924,1
5,1915,1175,0
3,1915,14854,0
3479,1915,17550,0
4,1915,14690,0
4,1915,17746,1
2,1915,5146,1
4588,1915,15127,1
7542,1916,15809,1
5,1916,8870,1
2948,1916,15162,1
100,1916,11371,0
3,1916,3249,1
3169,1917,7165,0
1,1917,12282,1
3,1917,6762,0
1,1917,19203,0
2,1917,338,1
5,1917,5824,0
4,1917,14210,0
4893,1918,991,1
1,1918,8975,1
3182,1919,2725,0
5,1919,1208,1
3374,1919,5345,1
4,1919,12446,0
1,1920,10040,1
11884,1920,584,1
9667,1921,5498,0
4,1921,3032,0
4,1921,17636,1
518,1921,1798,1
13622,1922,6041,0
12724,1922,16294,1
5,1922,17871,0
6498,1922,8297,1
5242,1922,7762,1
7022,1922,7310,0
12266,1923,4121,0
1,1923,701,0
5,1923,1941,1
1,1923,10411,0
662,1923,8576,0
4491,1923,9510,0
11233,1923,18954,0
4,1923,7746,0
1,1924,2656,0
5,1924,3080,0
1,1924,158,0
1085,1924,9072,0
5061,1924,19018,0
2,1924,7409,0
2,1925,13038,1
1130,1926,9480,1
1,1926,18642,1
1127,1926,1747,0
2,1927,18030,1
3,1927,10761,0
5,1927,8588,0
11557,1927,2690,0
2406,1927,2835,0
5,1928,9302,0
1924,1928,13655,1
3,1928,17091,1
12713,1929,6485,0
10200,1929,1400,0
8164,1929,15140,0
2,1929,10545,1
2,1929,8676,1
3,1930,9510,0
2204,1930,2617,1
2,1930,11180,1
9164,1930,13527,1
4641,1930,11799,0
4,1930,3354,0
3,1930,4761,1
2,1931,115,1
3821,1931,8440,1
13066,1931,15269,0
12934,1931,9980,0
3,1931,2035,0
9757,1931,13081,1
4,1931,4363,0
3,1931,13763,0
2,1931,13885,1
7735,1933,8797,0
7359,1933,6923,1
2,1934,9141,1
1,1934,7980,1
1,1934,8373,1
2,1934,18836,1
9245,1935,4881,1
3,1935,17909,0
7775,1935,7378,1
13393,1935,3384,1
1,1935,9273,0
9815,1935,13022,0
5,1936,7955,0
5,1936,5916,0
4,1936,11832,1
3914,1936,14120,1
2,1937,19156,1
2,1937,10459,0
5,1937,12913,0
5,1937,18648,1
5,1937,2973,1
2,1937,10860,1
5424,1938,17889,1
7555,1938,5956,1
13276,1938,2194,1
11394,1938,6692,0
7242,1938,5196,1
1,1938,10525,0
2057,1938,215,1
5,1938,17331,0
5,1939,18359,1
1,1939,16779,1
1,1939,5657,1
954,1940,8709,1
4,1941,4904,0
3192,1941,19290,0
2,1941,9589,0
1,1942,10867,0
3,1942,10071,0
4,1942,13453,1
3081,1942,7093,0
9249,1942,15288,1
6833,1943,12768,0
1,1943,3738,0
4,1943,16,0
5,1943,17110,0
3,1943,13548,1
5593,1943,4703,0
3,1943,4565,0
3,1944,17771,1
607,1944,15853,0
1066,1944,16941,0
7476,1944,6057,0
12659,1944,7321,0
1,1945,11105,1
8658,1945,3558,0
7018,1945,16860,0
12515,1945,598,0
12859,1945,16256,0
1,1945,10140,0
13002,1945,3390,0
3,1946,5259,0
2834,1946,745,0
4,1947,3148,1
236,1947,15594,0
3,1947,16611,0
1,1947,11146,0
5,1948,13428,0
10032,1948,11217,0
2,1949,6695,1
655,1949,14270,1
2,1949,2254,1
10625,1949,10514,0
12868,1950,18092,1
8927,1950,13875,0
4,1950,19181,1
10079,1950,5517,1
12879,1950,18172,0
2830,1950,9643,0
1,1951,19441,0
4,1951,13477,0
3,1951,9972,0
6862,1951,15005,1
7544,1951,2908,1
1,1951,5725,1
3,1951,17060,1
3,1951,12211,0
771,1952,19339,0
11922,1952,17800,0
1,1952,3366,1
12730,1952,6931,0
1,1952,19806,0
5,1952,11310,1
2018,1953,18481,0
2,1954,149,0
10680,1954,5702,1
3,1954,9041,0
3,1955,17687,0
2,1955,19978,0
2,1955,6532,0
8547,1955,1301,0
5,1955,4617,1
1,1956,1648,0
1,1956,175,0
4,1956,9173,1
5,1957,9222,0
6617,1957,10855,0
2,1957,17795,1
13687,1957,2042,1
1,1957,314,0
6087,1958,19135,1
1033,1958,17003,1
1,1958,19486,1
3,1958,19730,1
4922,1958,10987,1
2264,1958,10989,1
9151,1958,18335,1
2,1959,7402,1
4,1959,17928,0
5,1959,5414,1
6493,1959,10978,1
3,1959,12374,1
1,1959,1361,1
1,1959,12740,0
3626,1959,11305,0
4158,1959,8825,0
5,1961,7187,0
969,1961,3461,0
1,1962,6963,0
5,1962,13841,0
3,1962,17182,0
4859,1962,11072,1
2,1963,1176,1
1317,1963,19773,1
7976,1963,5800,1
4,1963,9116,0
4,1963,9851,1
12368,1963,12236,0
12817,1964,3181,1
8631,1964,1709,1
2,1964,3474,1
4827,1964,7962,1
2,1965,14370,0
2359,1965,11769,0
2,1965,134,1
2800,1965,14904,1
5,1965,19856,1
2,1965,17877,0
6361,1966,8828,1
2072,1966,12678,0
1671,1966,8448,0
4,1966,6908,1
5,1966,10982,1
4,1966,4384,1
4217,1966,7389,0
6774,1966,16137,0
8854,1967,13941,0
1,1967,7849,0
5215,1967,2286,0
3,1968,13257,0
5,1969,16602,0
4,1969,8871,1
3674,1969,16294,0
4,1970,7417,1
2,1970,8862,0
5,1970,6424,1
5,1970,12455,0
1,1970,4181,1
3,1971,17154,0
5749,1971,13047,1
5,1971,17940,0
4,1971,14072,0
8367,1971,18128,1
3914,1971,15747,0
5,1971,6977,0
10632,1972,1155,1
3,1972,12126,1
2,1972,12781,1
1223,1972,3949,0
5127,1972,11937,1
3,1973,6288,0
2,1973,14019,0
9648,1973,10268,0
4960,1973,18290,0
10668,1973,8660,0
2,1973,14724,0
9299,1973,1691,0
6526,1974,13780,0
1328,1974,15762,1
4,1975,9719,0
4,1975,2869,0
1,1975,11374,1
4,1975,15207,0
4,1976,8129,0
7361,1976,8634,0
10569,1977,620,0
6516,1977,7296,0
7757,1977,10901,0
2,1977,12709,0
3,1978,16989,0
11631,1978,6921,1
12117,1978,13786,1
3300,1978,11131,0
4,1978,4248,0
5,1978,10799,0
5784,1979,15458,1
3022,1979,1001,1
7017,1979,7917,1
4,1979,18800,1
3940,1979,14493,0
5,1979,16457,1
4822,1979,17085,0
2533,1979,1548,1
5539,1980,11874,1
9508,1980,12459,1
8783,1980,15950,0
5,1980,15610,1
2,1980,14183,1
2,1980,15966,0
2,1981,15722,0
4,1982,19172,1
3,1982,3327,1
5396,1982,14120,0
3,1983,17584,1
6901,1983,13642,0
9500,1983,16535,1
6540,1983,7013,1
9251,1983,13558,1
5,1984,18404,1
1432,1984,11800,1
6398,1984,18465,1
3,1985,7760,0
8604,1985,10083,1
13464,1985,17843,1
1,1985,4206,1
5,1985,6937,1
3,1986,4498,1
3919,1986,10813,1
4,1986,3284,1
5,1986,19084,0
3,1986,6766,1
9794,1986,19486,0
10189,1986,4625,0
2,1987,7268,0
5,1987,5011,1
2,1987,8965,1
2,1987,3074,1
2,1987,759,0
1163,1987,7661,1
6649,1987,16752,1
2,1987,10000,0
3,1987,7226,0
4,1989,14995,0
148,1989,18854,1
5,1990,6765,1
4,1990,82,0
5,1990,19676,0
3,1990,16451,1
1,1991,12203,0
1,1991,13117,1
145,1991,1814,0
1,1991,7782,1
7149,1991,14407,1
4,1991,8748,1
4,1992,13885,1
3,1992,12371,0
11013,1992,3662,0
4,1992,4244,1
2,1993,15262,0
12408,1993,14029,1
5424,1993,14077,0
3616,1993,14629,1
5,1993,18687,1
5,1993,6212,1
12049,1994,16695,1
12929,1994,17959,0
2,1994,15400,1
4,1994,10118,1
4745,1994,3077,1
4058,1994,6172,1
7150,1994,3923,0
5,1994,4897,1
4197,1995,6353,0
13408,1995,2857,0
5,1995,17613,1
4,1996,2458,1
1,1997,12345,1
2,1997,5454,1
2,1997,10140,1
1,1998,3782,0
3301,1998,15502,1
5,1998,12396,1
5,1998,13235,1
1,1998,18455,0
2715,1999,2074,0
11032,1999,14648,1
3,1999,15368,0
1,1999,19840,1
2933,1999,7978,0
2,1999,9517,1
3654,1999,16317,0
12322,2000,12031,0
10940,2000,8512,0
3,2000,3829,0
7116,2000,13851,0
2125,2000,506,1
13689,2001,10634,0
5,2001,14085,0
2049,2001,4397,0
1,2001,5621,1
5869,2001,5644,1
3089,2001,6282,1
9104,2001,17144,0
1942,2002,7470,0
2,2002,12367,0
549,2003,3534,0
8124,2003,17913,1
11302,2003,15157,1
5,2003,852,1
2,2004,14999,0
3,2004,5224,0
5321,2005,19132,0
10487,2005,13728,0
590,2005,11642,1
5,2005,6094,1
13243,2006,14131,0
4135,2006,8274,1
3,2006,11521,0
1,2006,13395,1
2909,2006,1124,0
7403,2006,3922,0
5,2007,7340,1
10363,2007,5258,0
8188,2007,1124,1
5,2007,18109,0
6843,2007,17011,0
5448,2007,16919,1
3,2007,2769,1
2282,2007,2251,1
4,2008,1024,0
2980,2008,17217,1
1934,2008,15932,1
1,2008,9733,1
5,2008,19515,1
716,2008,18094,0
605,2009,926,1
2,2010,15918,1
852,2010,17665,0
744,2010,14873,1
1,2011,1091,1
2926,2011,15207,1
5096,2011,1148,0
5,2011,8068,0
883,2011,3708,0
8250,2012,10957,0
11667,2012,15966,0
2,2012,915,0
2,2013,9846,0
12749,2013,19028,1
10654,2013,4549,1
1,2013,19940,1
4,2013,5070,0
4,2014,6648,0
777,2014,8184,0
11044,2014,16527,0
11778,2014,4824,0
4,2014,2025,0
11576,2014,4403,0
1,2014,254,0
1,2015,6120,1
11854,2015,2535,0
8473,2015,5372,1
2,2015,13868,1
6823,2015,15351,0
3,2015,368,1
4,2015,7619,1
3,2015,18451,1
6760,2015,12076,0
7552,2017,18520,1
1,2017,2569,1
12737,2018,5149,0
2,2018,16808,1
7638,2018,8730,0
4159,2018,5266,0
3,2019,12601,1
6843,2019,4118,1
5,2019,13341,0
13178,2019,2810,1
6935,2019,10217,0
4668,2019,727,0
10878,2020,10244,0
5,2020,3466,1
3,2020,1898,0
10166,2020,12903,1
9021,2021,12542,1
476,2021,7453,1
1346,2021,15425,0
9707,2021,1077,0
5,2021,18112,0
3970,2021,1980,0
1,2022,14916,1
8341,2022,16791,1
1,2022,14362,0
5,2022,17209,1
2679,2022,7100,1
2,2022,1301,0
2,2022,17916,1
5,2022,4318,0
3,2023,14555,1
1,2023,11414,1
3,2023,4522,0
1,2024,19001,1
9119,2025,18978,0
4,2025,5541,0
1,2025,12132,0
1379,2026,17179,1
5031,2026,6353,1
1,2026,14402,1
3,2026,4297,0
10537,2026,7675,1
1,2027,15067,1
4,2027,12217,0
3,2027,8043,1
1,2027,15468,1
3624,2027,3150,1
3,2027,969,0
4880,2027,17213,0
11872,2028,680,0
1,2028,8305,1
3,2028,18626,1
4,2028,10682,1
1,2028,6950,1
7422,2029,4485,1
3009,2029,4790,0
2,2029,8987,0
3,2029,5191,0
4,2029,12014,0
4134,2029,6996,1
980,2029,7808,0
1,2030,11047,1
3109,2030,13007,1
13383,2031,7482,0
3,2031,11045,0
12823,2031,10129,0
1,2031,7962,1
8135,2032,17539,1
2,2032,8968,0
8197,2033,14852,1
2,2033,1065,1
5,2033,16639,1
5,2033,16699,0
1876,2034,5006,0
10926,2034,8337,0
3,2034,15425,0
3,2034,3832,0
5,2034,5069,0
2,2034,6994,1
4,2035,18414,0
3,2035,10219,0
4038,2035,18726,0
3619,2035,10477,0
11107,2035,4095,1
2,2035,11669,0
13466,2035,17142,0
7181,2035,2944,1
12291,2036,1294,0
8841,2036,10719,1
5252,2036,12503,0
7733,2036,6481,1
12637,2036,15131,0
9909,2036,6950,1
7377,2037,17543,1
4464,2038,11498,0
652,2038,1996,0
4127,2038,16529,0
4175,2039,15387,1
5192,2039,10597,0
3,2039,8689,0
3664,2039,4507,1
2,2039,1152,1
3,2040,16738,0
13285,2040,6463,1
10178,2040,4587,0
2,2041,11942,0
5,2041,5189,0
7302,2041,5851,0
8296,2041,18903,1
2,2041,16777,0
3,2042,15737,0
4997,2042,2742,0
13437,2042,1715,0
2,2042,8445,1
6942,2042,17527,0
1776,2042,7627,0
767,2042,11973,1
5,2043,7836,1
13189,2043,11402,1
8583,2043,1356,0
3,2043,17191,1
5,2043,2275,0
11568,2043,6096,1
2203,2043,8649,0
10212,2043,19159,0
4767,2043,15682,0
4,2045,4186,1
13370,2045,2128,1
5536,2046,4948,0
3,2046,13808,0
2,2046,13754,1
4,2046,87,1
13173,2047,8636,1
6356,2047,11845,0
13473,2047,8196,0
