  mid  | credit_link_id 
 11144 |           1165
 11145 |           7291
 11146 |           9988
 11147 |          24115
 11148 |          11652
 11149 |          13816
 11150 |          34006
 11151 |          22238
 11152 |           4913
 11153 |          63848
 11154 |          43006
 11155 |          19072
 11156 |          44892
 11157 |          15265
 11158 |          25599
 11159 |          11227
 11160 |          29589
 11161 |          33810
 11162 |          43841
 11163 |          41937
 11164 |          64499
 11165 |          24055
 11166 |          14597
 11167 |          40769
 11168 |           9708
 11169 |          14351
 11170 |           9813
 11171 |          27453
 11172 |          39382
 11173 |            271
 11174 |          35327
 11175 |          49940
 11176 |          22471
 11177 |           1116
 11178 |          29966
 11179 |          43231
 11180 |          41508
 11181 |          61564
 11182 |          50070
 11183 |          37628
 11184 |          55343
 11185 |           5072
 11186 |           2566
 11187 |           1249
 11188 |           9954
 11189 |          43829
 11190 |         171771
 11191 |           7511
 11192 |          32687
 11193 |          14057
 11194 |          13075
 11195 |          24916
 11196 |           7512
 11197 |           1776
 11198 |           1963
 11199 |          58905
 11200 |          10846
 11201 |          32969
 11202 |           1381
 11203 |          15097
 11204 |          34068
 11205 |          43837
 11206 |          15374
 11207 |          15242
 11208 |         125759
 11209 |            300
 11210 |          31148
 11211 |          16411
 11212 |          44046
 11213 |          52859
 11214 |          76117
 11215 |           9676
 11216 |           6948
 11217 |          15213
 11218 |           9766
 11219 |          32761
 11220 |          12249
 11221 |          34127
 11222 |            390
 11223 |          66487
 11224 |           1595
 11225 |           1622
 11226 |          15742
 11227 |         161277
 11228 |          43410
 11229 |           5726
 11230 |           1666
 11231 |           5721
 11232 |          41758
 11233 |          51079
 11234 |          43122
 11235 |           1579
 11236 |         119907
 11237 |          65488
 11238 |           9664
 11239 |          12094
 11240 |           1717
 11241 |          15624
 11242 |          15997
 11243 |          47190
 11244 |           2753
 11245 |            496
 11246 |          40862
 11247 |           1417
 11248 |          24751
 11249 |           4643
 11250 |           7484
 11251 |           9842
 11252 |          36249
 11253 |         111642
 11254 |          27275
 11255 |           1422
 11256 |          10781
 11257 |           9794
 11258 |           9978
 11259 |          30025
 11260 |          14812
 11261 |         164687
 11262 |           8332
 11263 |           3593
 11264 |           7510
 11265 |          28115
 11266 |          28297
 11267 |          16548
 11268 |           1975
 11269 |           9895
 11270 |           8975
 11271 |           9672
 11272 |          15005
 11273 |          39183
 11274 |          42236
 11275 |          52360
 11276 |          98498
 11277 |          46774
 11278 |             86
 11279 |          78479
 11280 |          10070
 11281 |          13209
 11282 |           1440
 11283 |          13364
 11284 |          43847
 11285 |          28932
 11286 |          18925
 11287 |          77198
 11288 |           1523
 11289 |          14201
 11290 |           1378
 11291 |          49481
 11292 |           9693
 11293 |           1124
 11294 |           3683
 11295 |          14012
 11296 |          43673
 11297 |           4285
 11298 |          14097
 11299 |          59500
 11300 |          78507
 11301 |           8194
 11302 |           5890
 11303 |           6077
 11304 |            214
 11305 |           1123
 11306 |          21173
 11307 |          50573
 11308 |          36922
 11309 |          43071
 11310 |          59087
 11311 |          14620
 11312 |          43884
 11313 |          80427
 11314 |          21156
 11315 |          11619
 11316 |           1427
 11317 |          23030
 11318 |          13767
 11319 |          19109
 11320 |          33218
 11321 |         144541
 11322 |          24553
 11323 |          21057
 11324 |          68736
 11325 |          67880
 11326 |          35561
 11327 |          60567
 11328 |           4928
 11329 |          27295
 11330 |          55831
 11331 |          12486
 11332 |          20785
 11333 |           9726
 11334 |           2152
 11335 |          36215
 11336 |          61650
 11337 |          10093
 11338 |          14799
 11339 |          29044
 11340 |          13542
 11341 |          21710
 11342 |           8588
 11343 |          36557
 11344 |           9836
 11345 |           9809
 11346 |           7551
 11347 |          10741
 11348 |           9969
 11349 |           2357
 11350 |           1581
 11351 |          21600
 11352 |          57977
 11353 |            313
 11354 |           7873
 11355 |          14823
 11356 |          27387
 11357 |           8324
 11358 |          29415
 11359 |          27019
 11360 |          85505
 11361 |          42822
 11362 |           5698
 11363 |          36265
 11364 |           2179
 11365 |          39219
 11366 |          47156
 11367 |          15152
 11368 |          14457
 11369 |          76211
 11370 |          38450
 11371 |          15804
 11372 |          14978
 11373 |           2447
 11374 |          10032
 11375 |           9796
 11376 |           1372
 11377 |          22440
 11378 |          39554
 11379 |          17604
 11380 |          15077
 11381 |          18147
 11382 |          54910
 11383 |           9986
 11384 |           2486
 11385 |           1246
 11386 |          43970
 11387 |          18615
 11388 |          40574
 11389 |          13210
 11390 |          25060
 11391 |          12795
 11392 |          11653
 11393 |          16066
 11394 |          95797
 11395 |          77966
 11396 |          55819
 11397 |          46948
 11398 |          97519
 11399 |          43791
 11400 |          82944
 11401 |          14202
 11402 |          11170
 11403 |          12924
 11404 |          30060
 11405 |           1247
 11406 |           1125
 11407 |           8436
 11408 |          14277
 11409 |          11214
 11410 |          33583
 11411 |           1646
 11412 |          58923
 11413 |          47143
 11414 |           7736
 11415 |           1730
 11416 |          42241
 11417 |          20537
 11418 |          12812
 11419 |           8618
 11420 |           1259
 11421 |          20842
 11422 |          10908
 11423 |          34943
 11424 |          27067
 11425 |           9053
 11426 |           1494
 11427 |          13318
 11428 |          10462
 11429 |            182
 11430 |          31048
 11431 |           1251
 11432 |          43512
 11433 |           9656
 11434 |           5393
 11435 |          14171
 11436 |          14396
 11437 |           1931
 11438 |          13967
 11439 |           9992
 11440 |          16371
 11441 |          19344
 11442 |           8275
 11443 |          79767
 11444 |           2433
 11445 |           2204
 11446 |          42567
 11447 |          26518
 11448 |          14449
 11449 |          13771
 11450 |          33375
 11451 |          10810
 11452 |           1773
 11453 |          11578
 11454 |          11972
 11455 |          38025
 11456 |          27095
